,Path,Output
72,/37323737365f3135.npy,"[từng	(0.01): [  180,   640), nhịp	(0.04): [  680,   840), từng	(0.01): [  880,  1260), nhịp	(0.01): [ 1280,  1700), từng	(0.03): [ 1740,  1880), nhịp	(0.04): [ 1900,  2080), theo	(0.14): [ 2120,  2300), bước	(0.06): [ 2340,  2500), chân	(0.10): [ 2560,  2780), em	(0.64): [ 3520,  3580), tung	(0.12): [ 3820,  4120), tăng	(0.19): [ 4240,  4540), hát	(0.17): [ 4660,  4840), ca	(0.15): [ 5080,  5220), trên	(0.31): [ 5260,  5500), con	(0.30): [ 5520,  5660), phố	(0.28): [ 5720,  5900), này	(0.36): [ 5960,  6120), để	(0.02): [ 6780,  6960), một	(0.00): [ 7300,  7620), người	(0.25): [ 7680,  7920), một	(0.05): [ 8020,  8160), người	(0.37): [ 8480,  8640), ngồi	(0.37): [ 8680,  8840), mơ	(0.04): [ 8920,  9300), thẫn	(0.07): [ 9320,  9540), thờ	(0.00): [ 9580,  9980), và	(0.10): [10160, 10520), ngày	(0.41): [10560, 10740), ngày	(0.17): [11000, 11380), đợi	(0.22): [11460, 11700), chờ	(0.08): [11840, 12000), bóng	(0.33): [12060, 12220), em	(0.66): [12360, 12420), đi	(0.28): [12500, 12640), qua	(0.07): [12740, 13480), mới	(0.13): [13560, 13820), có	(0.25): [13940, 14080), hôm	(0.25): [14140, 14320), nào	(0.11): [14400, 14940), em	(0.64): [15140, 15200), còn	(0.40): [15420, 15560), nơi	(0.13): [15660, 15900), đây	(0.01): [15920, 16640), thế	(0.19): [16940, 17240), nhưng	(0.47): [17320, 17520), bây	(0.01): [17560, 17780), giờ	(0.02): [17800, 18380), em	(0.24): [18560, 18720), đã	(0.27): [18820, 18960), xa	(0.25): [19040, 19180), rồi	(0.05): [19280, 19440), để	(0.01): [20300, 20600), tôi	(0.33): [20700, 20860), một	(0.28): [20920, 21080), mình	(0.15): [21180, 21680), mãi	(0.02): [21820, 21980), ngồi	(0.28): [22200, 22360), nơi	(0.34): [22440, 22600), đây	(0.29): [22640, 22820), chờ	(0.05): [23060, 23220), bóng	(0.05): [23280, 23460), ai	(0.20): [23620, 23700), ai	(0.02): [24180, 24520), ai	(0.12): [24680, 24780), ai	(0.13): [25060, 25140), ai	(0.34): [25480, 25520)]"
73,/37343836395f313035.npy,"[anh	(0.59): [  220,   320), hiểu	(0.48): [  360,   520), được	(0.56): [  580,   720), lòng	(0.19): [  780,   900), em	(0.14): [ 1120,  1400), khi	(0.42): [ 1480,  1600), phải	(0.31): [ 1660,  1820), dần	(0.14): [ 1880,  2060), đổi	(0.28): [ 2080,  2220), thay	(0.22): [ 2280,  2440), khi	(0.27): [ 2520,  2660), con	(0.26): [ 2680,  2840), tim	(0.04): [ 2900,  3140), kia	(0.26): [ 3160,  3300), yếu	(0.14): [ 3380,  3500), mềm	(0.05): [ 3580,  3940), mội	(0.27): [ 4020,  4120), mai	(0.25): [ 4200,  4360), không	(0.60): [ 4420,  4580), còn	(0.42): [ 4600,  4740), em	(0.66): [ 4920,  4980), nữa	(0.34): [ 5080,  5220), thì	(0.42): [ 5240,  5380), anh	(0.42): [ 5500,  5640), cứ	(0.31): [ 5660,  5780), bước	(0.26): [ 5840,  5980), tiếp	(0.40): [ 6060,  6220), đi	(0.25): [ 6300,  6440), tìm	(0.19): [ 6500,  6620), kiếm	(0.18): [ 6640,  6800), cho	(0.33): [ 6820,  6940), mình	(0.33): [ 6980,  7080), hạnh	(0.55): [ 7100,  7240), phúc	(0.64): [ 7260,  7380), trước	(0.59): [ 7420,  7580), khi	(0.48): [ 7600,  7720), mỗi	(0.33): [ 7760,  7920), đêm	(0.15): [ 7960,  8340), anh	(0.55): [ 8460,  8560), thiếp	(0.43): [ 8580,  8760), đi	(0.27): [ 8820,  8960), mơ	(0.14): [ 9020,  9160), mộng	(0.36): [ 9200,  9360), sẽ	(0.22): [ 9440,  9560), không	(0.48): [ 9620,  9740), thành	(0.26): [ 9820, 10040), khi	(0.38): [10080, 10220), mà	(0.39): [10260, 10360), ta	(0.15): [10440, 10620), không	(0.67): [10680, 10820), biết	(0.56): [10860, 10980), siết	(0.19): [11080, 11240), đi	(0.30): [11300, 11420), hãy	(0.15): [11480, 11620), cố	(0.19): [11700, 11840), sống	(0.44): [11900, 12060), thật	(0.20): [12080, 12260), tâm	(0.34): [12320, 12480), và	(0.00): [12560, 12740), sẽ	(0.32): [12820, 12940), ổn	(0.59): [13100, 13160), khi	(0.17): [13240, 13360), anh	(0.53): [13440, 13540), thiết	(0.31): [13620, 13780), nghĩ	(0.01): [13800, 13920), giờ	(0.11): [13980, 14120), cô	(0.00): [14140, 14280), đơn	(0.14): [14320, 14460), riêng	(0.10): [14620, 14820), em	(0.02): [14900, 14980), chỉ	(0.19): [15260, 15440), em	(0.61): [15640, 15700), với	(0.25): [15840, 16020), đêm	(0.06): [16080, 16800), nỗi	(0.30): [16880, 17020), nhớ	(0.25): [17140, 17340), đã	(0.06): [17360, 17660), kín	(0.11): [17680, 17860), lòng	(0.06): [18140, 18920), chỉ	(0.22): [19000, 19220), mong	(0.05): [19360, 20220), người	(0.14): [20340, 20520), sẽ	(0.07): [20640, 20840), quay	(0.43): [20960, 21100), về	(0.13): [21220, 21520), cùng	(0.18): [21600, 21800), em	(0.11): [22040, 22080)]"
74,/38313937345f3736.npy,"[chẳng	(0.05): [   40,   700), thể	(0.11): [  760,  1060), nào	(0.19): [ 1120,  1400), ở	(0.02): [ 1580,  1640), bên	(0.09): [ 1800,  1980), một	(0.29): [ 2160,  2340), người	(0.16): [ 2500,  2700), chỉ	(0.03): [ 2860,  4180), biết	(0.01): [ 4240,  4380), mang	(0.36): [ 4440,  4580), lại	(0.31): [ 4640,  4820), mình	(0.48): [ 4960,  5120), bao	(0.25): [ 5280,  5460), nỗi	(0.09): [ 5640,  5860), buồn	(0.06): [ 6000,  6200), đâu	(0.01): [ 6680,  8280), em	(0.03): [ 9040,  9080)]"
75,/38323135375f3533.npy,"[and	(0.22): [  360,   420), this	(0.05): [  520,  1040), is	(0.03): [ 1060,  1120), my	(0.12): [ 1340,  1480), winning	(0.04): [ 1580,  2020), song	(0.03): [ 2200,  3340), so	(0.17): [ 3480,  3620), come	(0.10): [ 3680,  3860), on	(0.01): [ 4040,  5260), now	(0.02): [ 5400,  5540), bring	(0.09): [ 5680,  6160), it	(0.04): [ 6240,  6520), on	(0.01): [ 6660,  8460), ive	(0.00): [ 8660,  8720), been	(0.11): [ 8800,  8980), waiting	(0.05): [ 9060,  9680), for	(0.07): [ 9900, 10120), too	(0.05): [10340, 10540), long	(0.04): [10760, 12140), my	(0.17): [12240, 12400), rage	(0.00): [12500, 13020), is	(0.02): [13040, 13120), roaring	(0.02): [13320, 13980), stronger	(0.04): [14040, 14860), than	(0.02): [15060, 15280), a	(0.02): [15660, 15700), storm	(0.02): [15780, 17040), come	(0.00): [17060, 17240), on	(0.17): [17280, 17340), can	(0.02): [17400, 18740), you	(0.10): [19040, 19120), feel	(0.06): [19340, 19560), it	(0.08): [19860, 19960), now	(0.03): [20200, 20920), this	(0.02): [21060, 21540), is	(0.05): [21620, 21680), what	(0.05): [21920, 22160), im	(0.00): [22460, 22520), talking	(0.02): [22760, 23360), bout	(0.00): [23440, 24240), the	(0.01): [24260, 24400), craving	(0.05): [24480, 25140), sound	(0.11): [25380, 25560)]"
76,/37383132355f30.npy,"[níu	(0.15): [ 1880,  2120), lấy	(0.35): [ 2280,  2440), tay	(0.36): [ 2580,  2740), anh	(0.15): [ 3080,  3460), mong	(0.39): [ 3620,  3820), anh	(0.37): [ 4060,  4220), không	(0.55): [ 4240,  4420), rời	(0.03): [ 4580,  4740), xa	(0.03): [ 4960,  6120), bàn	(0.14): [ 6280,  6440), tay	(0.32): [ 6560,  6740), kia	(0.25): [ 6940,  7160), đã	(0.25): [ 7260,  7420), nắm	(0.32): [ 7580,  7760), tay	(0.29): [ 7880,  8080), em	(0.41): [ 8320,  8400), ngày	(0.17): [ 8540,  8700), xưa	(0.02): [ 8960, 10100), mà	(0.22): [10240, 10420), đành	(0.32): [10580, 10760), tâm	(0.21): [10920, 11080), anh	(0.38): [11340, 11420), gạt	(0.07): [11580, 11840), tay	(0.28): [11900, 12100), của	(0.07): [12320, 12880), em	(0.06): [13120, 13820), mới	(0.10): [13920, 14100), yêu	(0.57): [14300, 14400), hôm	(0.36): [14580, 14740), qua	(0.17): [14940, 15260), nhưng	(0.45): [15380, 15560), nay	(0.26): [15620, 15760), anh	(0.59): [16000, 16100), đã	(0.21): [16240, 16420), hững	(0.27): [16540, 16740), hờ	(0.02): [16880, 17820), nước	(0.44): [17920, 18100), mắt	(0.37): [18260, 18420), em	(0.65): [18680, 18740), rơi	(0.02): [18940, 19440), bao	(0.21): [19520, 19800), nhiêu	(0.42): [19860, 20060), cũng	(0.25): [20200, 20380), vậy	(0.34): [20540, 20700), thôi	(0.05): [20880, 22140), vì	(0.22): [22260, 22440), anh	(0.73): [22660, 22740), đang	(0.42): [22920, 23100), ấm	(0.54): [23320, 23380), áp	(0.12): [23700, 23860), nơi	(0.26): [23900, 24080), kia	(0.35): [24240, 24400), cùng	(0.41): [24560, 24740), ai	(0.12): [25060, 25100)]"
77,/3130303030365f3936.npy,"[gió	(0.00): [   20,   380), đông	(0.00): [  440,   760), về	(0.11): [  860,  1200), lòng	(0.34): [ 1260,  1400), anh	(0.06): [ 1580,  1660), đau	(0.01): [ 1680,  1840), quá	(0.00): [ 1860,  2480), để	(0.00): [ 2560,  2840), rồi	(0.00): [ 2920,  3120), đôi	(0.04): [ 3280,  3500), ta	(0.00): [ 3700,  3980), chia	(0.12): [ 4120,  4420), xa	(0.02): [ 4480,  4620), gặp	(0.03): [ 4780,  4920), nhau	(0.18): [ 4980,  5080), như	(0.00): [ 5120,  5300), chưa	(0.07): [ 5480,  5640), từng	(0.11): [ 5740,  5920), quen	(0.01): [ 6660,  6800)]"
78,/3132313931375f3639.npy,"[cũng	(0.36): [  340,   500), là	(0.33): [  560,   680), một	(0.49): [  740,   860), người	(0.62): [  940,  1100), thật	(0.39): [ 1160,  1360), nổi	(0.33): [ 1400,  1560), tiếng	(0.26): [ 1640,  2020), với	(0.49): [ 2080,  2200), nghề	(0.44): [ 2260,  2440), nghiệp	(0.64): [ 2460,  2640), là	(0.33): [ 2720,  2840), phát	(0.39): [ 2920,  3120), thanh	(0.71): [ 3160,  3300), viên	(0.17): [ 3400,  3740), một	(0.29): [ 3800,  4000), băng	(0.31): [ 4040,  4180), đảng	(0.46): [ 4260,  4400), có	(0.50): [ 4460,  4540), nhiều	(0.66): [ 4560,  4700), điều	(0.54): [ 4720,  4860), bí	(0.22): [ 4920,  5060), mật	(0.33): [ 5140,  5320), nhất	(0.44): [ 5360,  5540), mà	(0.26): [ 5600,  5740), lại	(0.42): [ 5800,  5940), còn	(0.42): [ 6020,  6160), xuất	(0.49): [ 6240,  6400), hiện	(0.56): [ 6460,  6600), thường	(0.64): [ 6660,  6840), xuyên	(0.33): [ 6920,  7220), xạ	(0.11): [ 7320,  7460), thủ	(0.22): [ 7480,  7640), áo	(0.52): [ 7700,  7740), đen	(0.07): [ 7820,  8180), trình	(0.55): [ 8220,  8380), độ	(0.19): [ 8400,  8500), siêu	(0.22): [ 8520,  8660), hạng	(0.15): [ 8720,  9080), trong	(0.33): [ 9140,  9320), nhóm	(0.01): [ 9340,  9500), có	(0.12): [ 9560,  9760), chianti	(0.14): [ 9780, 10180), và	(0.11): [10220, 10420), korn	(0.06): [10440, 10820), hình	(0.49): [10880, 11020), xăm	(0.01): [11040, 11160), con	(0.40): [11180, 11320), bướm	(0.14): [11340, 11700), có	(0.28): [11760, 11880), dòng	(0.31): [11900, 12040), máu	(0.25): [12060, 12180), lạnh	(0.23): [12240, 12580), nhưng	(0.61): [12660, 12820), đôi	(0.37): [12880, 13040), lúc	(0.50): [13100, 13220), bắn	(0.36): [13300, 13440), cũng	(0.50): [13520, 13680), hơi	(0.42): [13760, 13900), non	(0.17): [14000, 14340), bộ	(0.27): [14420, 14560), đôi	(0.42): [14640, 14780), này	(0.59): [14860, 14960), luôn	(0.64): [15040, 15160), làm	(0.49): [15180, 15300), việc	(0.56): [15320, 15460), ăn	(0.64): [15600, 15660), ý	(0.27): [15820, 15880), sẵn	(0.34): [15960, 16100), sàng	(0.49): [16160, 16320), tấn	(0.12): [16380, 16580), công	(0.39): [16600, 16780), khi	(0.48): [16820, 16920), có	(0.24): [16940, 17060), lệnh	(0.46): [17100, 17220), từ	(0.12): [17280, 17440), gin	(0.16): [17520, 17660)]"
79,/37313931325f3531.npy,"[là	(0.26): [  300,   440), hạnh	(0.24): [  460,   740), phúc	(0.11): [  880,  1560), trong	(0.49): [ 1640,  1840), thoáng	(0.38): [ 2120,  2380), giây	(0.01): [ 2740,  4720), em	(0.66): [ 4980,  5040), sẽ	(0.27): [ 5380,  5520), cố	(0.16): [ 5700,  5820), quên	(0.03): [ 5980,  7300), rằng	(0.43): [ 7460,  7640), mình	(0.19): [ 7780,  8200), đã	(0.25): [ 8280,  8440), đến	(0.27): [ 8580,  8780), trong	(0.34): [ 9280,  9520), nhau	(0.06): [ 9660, 10860), nồng	(0.32): [11020, 11200), nàn	(0.06): [11360, 12100), như	(0.33): [12200, 12380), đã	(0.25): [12400, 12560), dấu	(0.27): [12780, 12980), yêu	(0.01): [13180, 14200), từ	(0.12): [14300, 14440), thuở	(0.23): [14620, 14840), nào	(0.01): [15560, 17180), em	(0.98): [17440, 17480), sẽ	(0.28): [17880, 18020), cố	(0.14): [18200, 18340), quên	(0.03): [18580, 19840), rằng	(0.04): [20020, 20160)]"
80,/37323331345f3133.npy,"[hỡi	(0.05): [   20,   160), gió	(0.04): [  220,   400), lang	(0.11): [  420,   580), thang	(0.30): [  660,   860), ngày	(0.43): [  920,  1100), đêm	(0.14): [ 1200,  1600), về	(0.06): [ 1680,  1880), đâu	(0.08): [ 1920,  2560), buồn	(0.20): [ 2660,  3020), không	(0.24): [ 3100,  3460), kiếp	(0.19): [ 3560,  3900), không	(0.41): [ 4020,  4260), nhà	(0.01): [ 4420,  7560), chiều	(0.44): [ 7640,  7860), nay	(0.32): [ 7980,  8160), mình	(0.19): [ 8400,  8820), ta	(0.08): [ 8880,  9080), ngồi	(0.16): [ 9380,  9600), đây	(0.29): [ 9820, 10020), thầm	(0.26): [10240, 10460), mơ	(0.01): [10560, 11360), phút	(0.09): [11460, 11760), giây	(0.31): [11780, 11960), thần	(0.30): [12200, 12400), tiên	(0.00): [12720, 13240), ngày	(0.44): [13340, 13520), xưa	(0.04): [13780, 15240), người	(0.49): [15340, 15540), yêu	(0.08): [15800, 15940), giờ	(0.08): [16140, 16500), đây	(0.28): [16580, 16780), buồn	(0.17): [16900, 17240), không	(0.18): [17260, 17480), hỡi	(0.06): [17740, 17900), xin	(0.05): [19380, 19900), về	(0.10): [19920, 20300), đây	(0.42): [20380, 20520), hỡi	(0.01): [20700, 21480), người	(0.49): [21660, 21860)]"
81,/37343337305f3839.npy,"[cố	(0.15): [  180,   320), năm	(0.29): [  380,   520), chặt	(0.37): [  600,   760), đôi	(0.42): [  820,   960), tay	(0.37): [ 1020,  1180), không	(0.62): [ 1280,  1440), để	(0.10): [ 1460,  1620), vụt	(0.04): [ 1680,  1920), nhưng	(0.61): [ 1980,  2140), lại	(0.57): [ 2180,  2280), buông	(0.17): [ 2380,  2540), ra	(0.20): [ 2700,  2860), nhớ	(0.07): [ 3040,  3900), cảm	(0.42): [ 3980,  4120), giác	(0.54): [ 4160,  4300), đó	(0.25): [ 4380,  4540), của	(0.27): [ 4640,  4780), ngày	(0.49): [ 4820,  4980), hôm	(0.34): [ 5060,  5200), qua	(0.30): [ 5260,  5440), đó	(0.28): [ 5520,  5640), cũng	(0.63): [ 5660,  5780), chỉ	(0.37): [ 5820,  5980), là	(0.39): [ 6000,  6100), cảm	(0.47): [ 6140,  6260), giác	(0.29): [ 6340,  6600), tay	(0.48): [ 6660,  6780), nắm	(0.49): [ 6820,  6940), tay	(0.36): [ 7020,  7180), nhau	(0.18): [ 7300,  7460), thôi	(0.25): [ 7520,  7700), mà	(0.13): [ 7880,  8100), nhưng	(0.61): [ 8180,  8340), sao	(0.36): [ 8400,  8560), ngày	(0.57): [ 8640,  8780), hôm	(0.49): [ 8860,  8980), nay	(0.14): [ 9060,  9480), em	(0.66): [ 9600,  9660), đi	(0.24): [ 9720,  9880), với	(0.48): [ 9960, 10080), người	(0.62): [10160, 10320), ta	(0.10): [10400, 10780), đối	(0.41): [10840, 10980), diện	(0.47): [11020, 11180), trước	(0.61): [11260, 11420), mặt	(0.39): [11480, 11620), anh	(0.74): [11780, 11860), em	(0.66): [12020, 12080), xem	(0.47): [12160, 12280), anh	(0.97): [12440, 12500), như	(0.36): [12600, 12760), người	(0.62): [12820, 12980), lạ	(0.09): [13040, 13420), cũng	(0.56): [13500, 13640), đau	(0.31): [13700, 13880), lắm	(0.10): [14000, 14600), niềm	(0.24): [14680, 14820), đau	(0.31): [14860, 15000), đó	(0.28): [15060, 15200), không	(0.62): [15300, 15460), kể	(0.09): [15520, 15620), xiếc	(0.07): [15700, 16100), cảm	(0.49): [16180, 16300), giác	(0.64): [16340, 16460), mất	(0.54): [16540, 16640), người	(0.37): [16680, 16800), mình	(0.53): [16840, 16980), yêu	(0.31): [17080, 17260), không	(0.61): [17300, 17460), thể	(0.31): [17480, 17620), biết	(0.41): [17660, 17840), và	(0.27): [17860, 17980), nó	(0.21): [18000, 18140), cũng	(0.56): [18160, 18300), đau	(0.38): [18360, 18500), thiệt	(0.01): [18520, 18640), có	(0.08): [18680, 18860), phải	(0.24): [18880, 18960), chăng	(0.55): [19000, 19160), là	(0.18): [19220, 19340), anh	(0.49): [19400, 19520), đã	(0.20): [19540, 19640), yêu	(0.39): [19700, 19840), và	(0.35): [19880, 19980), yêu	(0.61): [20040, 20120), một	(0.48): [20180, 20300), người	(0.50): [20380, 20580), không	(0.69): [20620, 20760), yêu	(0.64): [20860, 20940), anh	(0.02): [21000, 21100)]"
82,/3132313536335f3536.npy,"[tình	(0.00): [   20,   100), nặng	(0.11): [  120,   200), nghĩa	(0.59): [  220,   380), sâu	(0.26): [  440,   600), hứa	(0.43): [  660,   780), chờ	(0.21): [  860,  1020), hứa	(0.38): [ 1060,  1200), đợi	(0.29): [ 1300,  1420), cuối	(0.55): [ 1480,  1620), cùng	(0.40): [ 1660,  1860), em	(0.99): [ 1960,  2000), cũng	(0.28): [ 2100,  2220), bước	(0.49): [ 2280,  2440), sang	(0.46): [ 2520,  2680), ngang	(0.14): [ 2760,  3100), vì	(0.25): [ 3160,  3320), anh	(0.75): [ 3420,  3500), là	(0.32): [ 3580,  3700), lính	(0.24): [ 3780,  4100), anh	(0.75): [ 4240,  4320), là	(0.39): [ 4400,  4500), lính	(0.20): [ 4560,  4720), sau	(0.41): [ 4800,  4940), này	(0.37): [ 5000,  5160), làm	(0.50): [ 5220,  5340), gì	(0.28): [ 5420,  5560), có	(0.35): [ 5660,  5760), tương	(0.55): [ 5800,  5980), lai	(0.33): [ 6060,  6240), rồi	(0.59): [ 6500,  6600), quay	(0.49): [ 6680,  6840), trở	(0.40): [ 6900,  7040), về	(0.25): [ 7100,  7260), hai	(0.42): [ 7320,  7460), bàn	(0.48): [ 7520,  7640), tay	(0.42): [ 7700,  7840), trắng	(0.37): [ 7900,  8060), nhìn	(0.45): [ 8140,  8300), lên	(0.36): [ 8340,  8500), nhìn	(0.56): [ 8540,  8680), xuống	(0.61): [ 8760,  8920), có	(0.27): [ 8980,  9100), hơn	(0.42): [ 9160,  9300), ai	(0.15): [ 9500,  9760), giờ	(0.34): [ 9840,  9980), đây	(0.23): [10020, 10160), có	(0.18): [10240, 10420), khóc	(0.50): [10440, 10600), thì	(0.41): [10620, 10760), có	(0.14): [10840, 10980), được	(0.37): [11040, 11180), gì	(0.02): [11240, 11420), anh	(0.60): [11520, 11620), em	(0.66): [11740, 11800), đồng	(0.57): [11860, 12000), chí	(0.24): [12080, 12300), động	(0.47): [12320, 12460), viên	(0.54): [12500, 12640), nhau	(0.22): [12720, 13080), ở	(0.41): [13200, 13240), nơi	(0.36): [13320, 13480), hậu	(0.12): [13520, 13680), phương	(0.64): [13740, 13920), em	(0.40): [14000, 14100), cứ	(0.27): [14160, 14300), sống	(0.35): [14360, 14500), tốt	(0.06): [14580, 14740), nơi	(0.10): [14800, 14940), này	(0.04): [15000, 15140), nước	(0.52): [15200, 15320), mắt	(0.32): [15420, 15600), để	(0.28): [15640, 15780), anh	(0.60): [15880, 15980), lau	(0.17): [16080, 16420), đã	(0.23): [16480, 16600), không	(0.61): [16660, 16820), còn	(0.48): [16900, 17020), đợi	(0.10): [17140, 17640), còn	(0.49): [17760, 17880), chờ	(0.06): [17960, 18140), em	(0.64): [18240, 18300), đã	(0.28): [18380, 18520), không	(0.71): [18540, 18680), còn	(0.07): [18780, 18960), như	(0.12): [19040, 19160), ngày	(0.64): [19200, 19320), xưa	(0.15): [19420, 19800), hỡi	(0.13): [19860, 20000), cố	(0.16): [20020, 20200), nhân	(0.38): [20220, 20360), ơi	(0.46): [20520, 20580), sao	(0.08): [20640, 20780), nỡ	(0.20): [20820, 20980), quên	(0.25): [21000, 21160), đi	(0.10): [21260, 21400), bao	(0.46): [21480, 21600), lời	(0.20): [21640, 21780), hẹn	(0.48): [21840, 21960), thề	(0.27): [22060, 22220), xưa	(0.05): [22280, 22420), từng	(0.28): [22500, 22640), hứa	(0.22): [22700, 22820)]"
83,/38313033355f3331.npy,"[soi	(0.05): [  220,   420), thấu	(0.10): [  560,  1060), tâm	(0.22): [ 1200,  1360), hồn	(0.23): [ 1480,  1660), nhau	(0.06): [ 1780,  3000), giờ	(0.20): [ 3140,  3380), đây	(0.10): [ 3400,  3620), tôi	(0.29): [ 3780,  3980), đã	(0.22): [ 4080,  4260), úa	(0.01): [ 4620,  5660), tay	(0.25): [ 6000,  6220), cố	(0.13): [ 6660,  6840), vui	(0.18): [ 6920,  7100), cùng	(0.14): [ 7300,  7480), người	(0.04): [ 7560,  8660), tim	(0.06): [ 8940,  9400), có	(0.23): [ 9560,  9720), nuôi	(0.10): [ 9920, 10340), thân	(0.42): [10460, 10640), tôi	(0.05): [10840, 12060), đôi	(0.16): [12160, 12380), mắt	(0.22): [12500, 12760), quầng	(0.12): [12820, 12980), thâm	(0.03): [13460, 14060), rồi	(0.00): [14180, 15760), một	(0.23): [15880, 16120), lần	(0.33): [16200, 16380), nào	(0.04): [16480, 18020), cho	(0.17): [18120, 18320), tôi	(0.16): [18380, 18540), gặp	(0.42): [18660, 18800), lại	(0.15): [18960, 19340), anh	(0.03): [19520, 21460), nghe	(0.38): [21620, 21820), anh	(0.59): [21940, 22040), nói	(0.04): [22220, 23700), tôi	(0.35): [23820, 23980), vui	(0.03): [24140, 25100), một	(0.19): [25140, 25360), lần	(0.04): [26540, 26760)]"
84,/37363435345f3530.npy,"[em	(0.54): [  140,   200), sang	(0.13): [  560,   820), sông	(0.06): [ 1060,  1820), hiu	(0.15): [ 2060,  2260), hắt	(0.06): [ 2440,  3040), mảnh	(0.22): [ 3100,  3300), trăng	(0.11): [ 3720,  4340), gầy	(0.00): [ 4460,  5860), sông	(0.13): [ 6060,  6560), còn	(0.13): [ 6620,  7000), đấy	(0.04): [ 7060,  8120), mà	(0.18): [ 8300,  8480), người	(0.47): [ 8640,  8840), thương	(0.35): [ 9120,  9440), nào	(0.16): [ 9660,  9900), thấy	(0.02): [10660, 12080), chiều	(0.07): [12220, 12920), nay	(0.03): [13000, 14260), trông	(0.24): [14460, 14720), cánh	(0.08): [15040, 15860), cò	(0.07): [16020, 16240), bay	(0.01): [16680, 17920), nhớ	(0.09): [18040, 18560), ngày	(0.36): [18680, 18900), xưa	(0.16): [19360, 19600), xót	(0.02): [20540, 21140), xa	(0.05): [21380, 21660), trong	(0.33): [21960, 22200), lòng	(0.43): [22960, 23140)]"
85,/37363131375f3235.npy,"[anh	(0.13): [   20,    80), đang	(0.13): [  100,   220), chơi	(0.15): [  240,   460), vơi	(0.21): [  480,   620), giữa	(0.18): [  700,   860), dòng	(0.26): [  940,  1080), đời	(0.07): [ 1180,  1960), vì	(0.19): [ 2020,  2180), cứ	(0.18): [ 2260,  2440), nhớ	(0.17): [ 2520,  2700), mãi	(0.11): [ 2760,  2900), một	(0.26): [ 2960,  3160), người	(0.24): [ 3200,  3580), đã	(0.31): [ 3620,  3740), quá	(0.26): [ 3840,  4020), xa	(0.09): [ 4260,  4640), vời	(0.20): [ 4740,  4940), yêu	(0.00): [ 5140,  5780), thêm	(0.46): [ 5800,  5960), cho	(0.16): [ 6020,  6220), con	(0.28): [ 6240,  6400), tim	(0.34): [ 6480,  6640), anh	(0.70): [ 6880,  6960), trở	(0.06): [ 7140,  7380), nên	(0.06): [ 7840,  8060), lạc	(0.07): [ 8280,  8500), lối	(0.00): [ 8540,  9500), anh	(0.53): [ 9680,  9780), muốn	(0.19): [ 9800,  9980), xóa	(0.04): [10000, 10200), hết	(0.07): [10280, 10460), tất	(0.01): [10700, 10860), cả	(0.03): [10920, 11340), bao	(0.20): [11400, 11620), hy	(0.01): [11640, 11820), vọng	(0.09): [11840, 12180), trong	(0.19): [12260, 12620), anh	(0.22): [12820, 13080), mặc	(0.37): [13160, 13300), dù	(0.27): [13380, 13520), con	(0.35): [13600, 13760), tim	(0.23): [13840, 14020), anh	(0.66): [14120, 14200), đã	(0.16): [14280, 14460), trở	(0.05): [14480, 14680), nên	(0.08): [14720, 14840), rất	(0.26): [14900, 15040), rối	(0.17): [15120, 15280), bời	(0.07): [15400, 16240), vì	(0.22): [16300, 16440), phải	(0.08): [16480, 16700), cố	(0.06): [16720, 16940), quên	(0.01): [16960, 17100), một	(0.28): [17160, 17360), người	(0.48): [17420, 17620)]"
