,Path,Output
37,/37393237375f3236.npy,"[rồi	(0.35): [ 1140,  1300), ta	(0.28): [ 1380,  1520), sẽ	(0.19): [ 1640,  1820), thật	(0.14): [ 1880,  2180), hạnh	(0.30): [ 2200,  2380), phúc	(0.17): [ 2660,  2860), bên	(0.00): [ 2880,  3100), nhau	(0.31): [ 3160,  3320), bên	(0.29): [ 3400,  3560), nhau	(0.02): [ 3600,  3760), chẳng	(0.23): [ 3840,  4020), rời	(0.04): [ 4140,  5100), cùng	(0.48): [ 5180,  5340), nhau	(0.56): [ 5400,  5540), sống	(0.27): [ 5640,  5780), chung	(0.31): [ 5860,  6040), mái	(0.11): [ 6140,  6320), nhà	(0.23): [ 6600,  6820), ta	(0.00): [ 6840,  6880), say	(0.09): [ 7160,  7380), bên	(0.04): [ 7420,  7540), nhau	(0.01): [ 7620,  7800), suốt	(0.12): [ 7880,  8100), đời	(0.00): [ 8120,  8760), cho	(0.21): [ 8860,  9040), nhau	(0.56): [ 9140,  9280), chén	(0.31): [ 9360,  9540), nước	(0.34): [ 9680,  9880), chén	(0.20): [10140, 10360), cơm	(0.39): [10660, 10800), cho	(0.15): [10900, 11300), chút	(0.45): [11360, 11520), duyên	(0.43): [11640, 11840), chút	(0.07): [12120, 12500), tình	(0.43): [12560, 12740), nụ	(0.30): [12840, 12960), cười	(0.49): [13100, 13260), tươi	(0.24): [13360, 13540), nở	(0.05): [13640, 14000), trên	(0.26): [14140, 14360), môi	(0.07): [14640, 14860), đa	(0.02): [15180, 15340), đa	(0.00): [15400, 15500), đa	(0.04): [15600, 15660)]"
38,/38303932325f30.npy,"[nào	(0.05): [ 1300,  1480), mình	(0.25): [ 1660,  1840), cùng	(0.11): [ 2020,  2500), cùng	(0.15): [ 2580,  2900), nâng	(0.30): [ 2960,  3120), ly	(0.02): [ 3240,  3440), lên	(0.05): [ 3460,  3600), ta	(0.32): [ 3660,  3780), đâu	(0.30): [ 3820,  4000), có	(0.39): [ 4020,  4120), say	(0.08): [ 4220,  4560), chơi	(0.21): [ 4580,  4900), tới	(0.11): [ 4920,  5200), ngày	(0.46): [ 5260,  5420), mai	(0.21): [ 5520,  5800), luôn	(0.07): [ 5900,  6940), giờ	(0.15): [ 7060,  7360), mình	(0.25): [ 7420,  7600), cùng	(0.12): [ 7800,  8320), cùng	(0.17): [ 8380,  8660), nâng	(0.30): [ 8740,  8900), ly	(0.03): [ 9040,  9200), lên	(0.26): [ 9240,  9380), lẹ	(0.12): [ 9440,  9580), lên	(0.39): [ 9600,  9720), mấy	(0.48): [ 9780,  9900), cha	(0.16): [10000, 10300), vợ	(0.13): [10360, 10540), tao	(0.20): [10700, 11000), lại	(0.42): [11060, 11200), nó	(0.19): [11260, 11440), la	(0.07): [11600, 11980), bởi	(0.01): [12040, 12620), vì	(0.00): [12660, 12820), đời	(0.16): [12880, 13040), còn	(0.31): [13220, 13380), nhiều	(0.34): [13460, 13740), chuyện	(0.39): [13800, 14020), buồn	(0.10): [14160, 14480), phiền	(0.02): [14500, 15160), hôm	(0.37): [15220, 15360), nay	(0.56): [15400, 15500), cứ	(0.19): [15560, 15740), chơi	(0.26): [15760, 15960), rồi	(0.19): [16120, 16280), mai	(0.22): [16480, 16740), mình	(0.23): [16800, 16940), góp	(0.19): [17040, 17180), sau	(0.05): [17380, 18040), uống	(0.03): [18180, 18260), hết	(0.00): [18280, 18440), kết	(0.05): [18460, 18620), này	(0.08): [18700, 19140), ừ	(0.03): [19300, 19540), rồi	(0.16): [19600, 19780), thì	(0.01): [19980, 20940), kêu	(0.05): [21020, 21140), thêm	(0.16): [21180, 21320), kết	(0.12): [21340, 21480), sau	(0.18): [21560, 21740), mày	(0.31): [21920, 22100), nói	(0.20): [22260, 22540), để	(0.40): [22600, 22700), tính	(0.38): [22800, 22980), tao	(0.13): [23140, 23600), à	(0.06): [23940, 24020), à	(0.13): [24160, 24220), vợ	(0.02): [24280, 24420), ơi	(0.65): [24580, 24640), anh	(0.00): [24700, 24760), đi	(0.19): [24800, 24960), ra	(0.06): [25000, 25140), đây	(0.29): [25180, 25340), ờ	(0.01): [25400, 25460), khoảng	(0.15): [25520, 25700), một	(0.40): [25740, 25880), chút	(0.32): [25920, 26160), anh	(0.59): [26260, 26360), về	(0.10): [26460, 26580)]"
39,/3132313536335f3238.npy,"[anh	(0.14): [   40,   100), có	(0.00): [  120,   160), nhắn	(0.00): [  180,   260), về	(0.24): [  280,   440), nhắc	(0.43): [  500,   680), em	(0.66): [  800,   860), lên	(0.46): [  900,  1020), thăm	(0.26): [ 1120,  1280), thì	(0.49): [ 1380,  1500), em	(0.66): [ 1620,  1680), lý	(0.17): [ 1740,  1860), do	(0.23): [ 1960,  2120), em	(0.66): [ 2200,  2260), đang	(0.52): [ 2400,  2540), bận	(0.14): [ 2620,  2940), trên	(0.56): [ 3020,  3160), đường	(0.61): [ 3200,  3360), em	(0.66): [ 3480,  3540), đi	(0.31): [ 3640,  3760), giờ	(0.01): [ 3860,  3960), toàn	(0.14): [ 4040,  4180), nắng	(0.22): [ 4260,  4620), chắc	(0.66): [ 4680,  4800), chắn	(0.50): [ 4860,  5020), em	(0.67): [ 5120,  5180), không	(0.71): [ 5280,  5420), muốn	(0.66): [ 5500,  5620), có	(0.40): [ 5720,  5820), mưa	(0.17): [ 5940,  6280), anh	(0.73): [ 6360,  6440), tự	(0.21): [ 6500,  6660), hỏi	(0.39): [ 6720,  6860), lòng	(0.57): [ 6940,  7080), không	(0.67): [ 7180,  7320), biết	(0.66): [ 7360,  7480), thằng	(0.36): [ 7540,  7700), lính	(0.21): [ 7760,  7920), quê	(0.36): [ 7980,  8120), mùa	(0.35): [ 8200,  8360), giờ	(0.48): [ 8420,  8540), đây	(0.41): [ 8620,  8760), em	(0.50): [ 8860,  8940), còn	(0.50): [ 9020,  9140), nhớ	(0.19): [ 9240,  9560), nhìn	(0.28): [ 9640,  9840), về	(0.24): [ 9860, 10000), hậu	(0.16): [10040, 10280), phương	(0.25): [10320, 10660), nơi	(0.30): [10720, 10840), xa	(0.28): [10920, 11040), ấy	(0.18): [11240, 11460), người	(0.35): [11540, 11660), yêu	(0.05): [11740, 11880), tôi	(0.34): [11960, 12120), đi	(0.01): [12160, 12320), lấy	(0.32): [12360, 12500), chồng	(0.26): [12600, 12940), nhìn	(0.34): [13040, 13200), về	(0.31): [13220, 13340), hậu	(0.47): [13400, 13520), phương	(0.27): [13640, 13800), em	(0.07): [13880, 13960), có	(0.33): [14040, 14160), còn	(0.40): [14260, 14400), đợi	(0.11): [14480, 14960), còn	(0.31): [15060, 15200), chờ	(0.15): [15260, 15440), chắc	(0.29): [15500, 15680), là	(0.35): [15720, 15820), không	(0.33): [15960, 16240), ngày	(0.13): [16320, 16420), bước	(0.48): [16500, 16640), ra	(0.10): [16720, 16860), đi	(0.32): [16940, 17060), hẹn	(0.17): [17120, 17240), hẹn	(0.08): [17340, 17460), thề	(0.18): [17520, 17660), thề	(0.13): [17740, 17980), dẫu	(0.01): [18000, 18120), có	(0.22): [18180, 18360), thế	(0.07): [18380, 18540), nào	(0.33): [18600, 18760), cũng	(0.44): [18840, 18980), bên	(0.28): [19020, 19160), nhau	(0.23): [19240, 19580), mà	(0.27): [19640, 19740), sao	(0.47): [19840, 19960), bây	(0.55): [20040, 20140), giờ	(0.41): [20260, 20400), em	(0.66): [20540, 20600), bên	(0.41): [20680, 20820), người	(0.54): [20860, 21020), mới	(0.32): [21120, 21280), mà	(0.35): [21340, 21440), sao	(0.38): [21520, 21660), bây	(0.45): [21760, 21860), giờ	(0.23): [21960, 22080), trái	(0.56): [22140, 22280), tim	(0.39): [22360, 22500), đau	(0.47): [22600, 22720)]"
40,/3132313931375f3831.npy,"[khi	(0.52): [  280,   380), có	(0.43): [  420,   500), lệnh	(0.41): [  560,   700), từ	(0.22): [  760,   900), gin	(0.09): [ 1000,  1340), giết	(0.25): [ 1380,  1520), và	(0.13): [ 1600,  1720), giết	(0.25): [ 1840,  2000), xuống	(0.53): [ 2060,  2220), tay	(0.70): [ 2280,  2360), không	(0.67): [ 2380,  2520), hề	(0.39): [ 2560,  2660), tiếc	(0.36): [ 2720,  2900), những	(0.68): [ 2940,  3080), người	(0.55): [ 3140,  3320), vô	(0.22): [ 3380,  3520), tội	(0.32): [ 3600,  3780), hay	(0.59): [ 3840,  3940), cả	(0.28): [ 4040,  4180), thành	(0.53): [ 4240,  4420), viên	(0.47): [ 4500,  4660)]"
41,/38303934305f3136.npy,"[mùa	(0.30): [   60,   180), xuân	(0.11): [  260,   480), vừa	(0.46): [  500,   620), qua	(0.33): [  700,   880), rồi	(0.45): [  960,  1080), hạ	(0.25): [ 1160,  1320), lại	(0.01): [ 1420,  1560), đến	(0.37): [ 1580,  1740), thu	(0.34): [ 1840,  1960), đi	(0.15): [ 2020,  2260), và	(0.28): [ 2300,  2440), đông	(0.49): [ 2460,  2620), trở	(0.33): [ 2720,  2900), lại	(0.10): [ 2940,  3540), tình	(0.50): [ 3580,  3740), đã	(0.11): [ 3800,  3980), mãi	(0.37): [ 4040,  4180), xa	(0.24): [ 4260,  4420), em	(0.65): [ 4540,  4600), vẫn	(0.37): [ 4680,  4840), ở	(0.49): [ 5000,  5040), lại	(0.33): [ 5080,  5260), vu	(0.30): [ 5340,  5460), vơ	(0.15): [ 5540,  5800), vài	(0.21): [ 5820,  5920), ba	(0.28): [ 6000,  6140), tiếng	(0.68): [ 6220,  6360), thở	(0.21): [ 6440,  6620), dài	(0.31): [ 6760,  6940), sài	(0.42): [ 7100,  7240), gòn	(0.36): [ 7300,  7460), bất	(0.22): [ 7540,  7640), chợt	(0.51): [ 7740,  7880), đổ	(0.15): [ 7980,  8120), mưa	(0.06): [ 8220,  8800), nỗi	(0.42): [ 8860,  9000), buồn	(0.49): [ 9080,  9240), như	(0.33): [ 9300,  9480), chẳng	(0.53): [ 9500,  9680), còn	(0.43): [ 9760,  9900), chỗ	(0.22): [10000, 10240), chứa	(0.40): [10320, 10500), tim	(0.42): [10620, 10760), em	(0.66): [10940, 11000), như	(0.42): [11100, 11240), muốn	(0.64): [11300, 11420), vỡ	(0.21): [11520, 11660), tung	(0.47): [11760, 11920), vì	(0.40): [11980, 12080), nhớ	(0.37): [12160, 12320), vì	(0.29): [12420, 12540), thương	(0.65): [12620, 12800), vì	(0.40): [12880, 12980), lời	(0.37): [13040, 13200), anh	(0.75): [13320, 13400), đã	(0.15): [13480, 13620), hứa	(0.27): [13720, 13860)]"
42,/37383431305f3434.npy,"[đến	(0.07): [   20,   140), ngày	(0.43): [  240,   400), hôm	(0.43): [  500,   620), nay	(0.42): [  760,   900), vẫn	(0.41): [ 1080,  1220), còn	(0.10): [ 1460,  2020), buông	(0.16): [ 2160,  2320), tay	(0.22): [ 2420,  2680), khi	(0.38): [ 2700,  2840), còn	(0.08): [ 3000,  3200), yêu	(0.02): [ 3520,  4060), là	(0.18): [ 4140,  4320), điều	(0.36): [ 4360,  4540), em	(0.49): [ 4720,  4780), sợ	(0.01): [ 4980,  5340), nhất	(0.08): [ 5360,  5900), vì	(0.21): [ 6060,  6240), em	(0.93): [ 6380,  6420), vẫn	(0.00): [ 6580,  7400), còn	(0.23): [ 7520,  7720), yêu	(0.38): [ 7980,  8100), anh	(0.00): [ 8340, 11420), mặc	(0.31): [11600, 11740), cho	(0.02): [11840, 12040), là	(0.09): [12120, 12340), anh	(0.10): [12380, 12520), đang	(0.15): [12600, 12760), yêu	(0.03): [12840, 13020), thương	(0.24): [13100, 13260), ai	(0.56): [13500, 13560), em	(0.65): [13880, 13940), không	(0.51): [14040, 14220), cần	(0.14): [14300, 14460), quan	(0.18): [14600, 14820), tâm	(0.08): [15000, 15420), vì	(0.24): [15500, 15660), thời	(0.49): [15740, 15900), gian	(0.49): [15980, 16140), qua	(0.36): [16220, 16360), hai	(0.26): [16440, 16600), ta	(0.09): [16700, 16960), xa	(0.15): [16980, 17120), nhau	(0.06): [17200, 17400), mà	(0.07): [17460, 17660), em	(0.48): [17740, 17820), đã	(0.24): [17920, 18060), đau	(0.19): [18160, 18340), âm	(0.46): [18640, 18700), thầm	(0.27): [18860, 19040)]"
43,/37353630315f3537.npy,"[biền	(0.02): [  100,   320), biệt	(0.01): [  660,   860), hai	(0.15): [ 1180,  1380), hướng	(0.18): [ 1780,  2020), đời	(0.05): [ 2460,  3420), nỗi	(0.28): [ 3560,  3740), lòng	(0.24): [ 3980,  4160), này	(0.27): [ 4600,  4780), ai	(0.91): [ 5260,  5300), biết	(0.00): [ 5580,  8840), đến	(0.23): [ 9020,  9260), bao	(0.07): [ 9520, 10280), giờ	(0.07): [10300, 10860), nguôi	(0.02): [11700, 13640)]"
44,/37393632395f30.npy,"[chỉ	(0.29): [  660,   860), là	(0.12): [  980,  1320), anh	(0.60): [ 1520,  1620), muốn	(0.05): [ 1820,  3060), ôm	(0.47): [ 3280,  3340), chặt	(0.16): [ 3560,  3920), em	(0.66): [ 4080,  4140), lúc	(0.36): [ 4300,  4460), này	(0.03): [ 4780,  6220), giữ	(0.03): [ 6420,  6620), chặt	(0.11): [ 6980,  7480), em	(0.66): [ 7660,  7720), lúc	(0.37): [ 7920,  8080), này	(0.05): [ 8320,  9360), không	(0.43): [ 9720,  9940), buông	(0.32): [10800, 11040), tay	(0.02): [11780, 13600), để	(0.17): [13660, 13900), cho	(0.20): [13980, 14260), anh	(0.99): [14480, 14540), khóc	(0.09): [14860, 15700), thêm	(0.29): [16200, 16400), một	(0.35): [16520, 16680), lần	(0.33): [16800, 16980), nữa	(0.09): [17120, 17740), thôi	(0.11): [17840, 18200), thêm	(0.24): [19380, 19640), một	(0.40): [19720, 19860), lần	(0.43): [20060, 20200), cuối	(0.07): [20420, 20920), cùng	(0.01): [21040, 22380), rồi	(0.10): [22600, 23180), ta	(0.14): [23260, 23540), sẽ	(0.09): [23660, 24120), rời	(0.14): [24320, 24500), xa	(0.03): [24900, 25840), vậy	(0.01): [26680, 26840), là	(0.13): [26980, 27140), kết	(0.32): [27340, 27520), thúc	(0.16): [27720, 27900)]"
45,/37343838385f3831.npy,"[cho	(0.35): [  120,   280), em	(0.66): [  400,   460), ấm	(0.42): [  620,   680), êm	(0.03): [  940,  1600), khi	(0.13): [ 1680,  2020), yêu	(0.58): [ 2160,  2260), anh	(0.60): [ 2380,  2480), rồi	(0.34): [ 2580,  2740), thì	(0.08): [ 2800,  2960), anh	(0.60): [ 3060,  3160), phải	(0.36): [ 3240,  3380), chở	(0.22): [ 3480,  3640), che	(0.12): [ 3700,  3840), cho	(0.12): [ 3940,  4100), đời	(0.41): [ 4180,  4320), em	(0.04): [ 4600,  5220), anh	(0.43): [ 5360,  5500), yêu	(0.59): [ 5620,  5720), em	(0.66): [ 5860,  5920), vì	(0.11): [ 6000,  6180), em	(0.06): [ 6520,  7040), bao	(0.35): [ 7120,  7280), khó	(0.32): [ 7340,  7520), khăn	(0.48): [ 7540,  7700), trong	(0.52): [ 7780,  7960), đời	(0.08): [ 8040,  8800), chẳng	(0.54): [ 8920,  9100), là	(0.21): [ 9160,  9340), gì	(0.22): [ 9400,  9580), thấm	(0.07): [ 9600,  9820), thía	(0.11): [ 9860, 10060), khi	(0.30): [10080, 10260), anh	(0.50): [10380, 10500), vẫn	(0.29): [10540, 10700), thấy	(0.49): [10760, 10920), em	(0.66): [11100, 11160), luôn	(0.18): [11220, 11380), tươi	(0.17): [11460, 11620), cười	(0.00): [11720, 13820), đừng	(0.49): [13900, 14060), buồn	(0.36): [14120, 14300), anh	(0.21): [14480, 14760), nghe	(0.43): [14820, 15000), em	(0.09): [15260, 15700), vì	(0.13): [15760, 15900), phải	(0.24): [15980, 16160), để	(0.02): [16220, 16420), em	(0.65): [16520, 16580), hay	(0.44): [16660, 16780), nghĩ	(0.11): [16820, 17060), suy	(0.07): [17160, 17940), đôi	(0.10): [18040, 18400), khi	(0.20): [18460, 18620), em	(0.49): [18780, 18860), buồn	(0.48): [18940, 19080), mà	(0.26): [19160, 19240), sao	(0.36): [19400, 19540), anh	(0.42): [19640, 19780), thấy	(0.07): [19800, 20260), thương	(0.23): [20500, 20660), em	(0.99): [20880, 20920)]"
46,/37393938355f3535.npy,"[có	(0.08): [   60,   240), con	(0.03): [  660,  1320), chim	(0.04): [ 1520,  1800), bay	(0.08): [ 2040,  2220), cuối	(0.04): [ 2380,  2920), trời	(0.02): [ 3120,  4120), cất	(0.14): [ 4300,  4480), lên	(0.04): [ 4780,  5400), tiếng	(0.42): [ 5600,  5800), ca	(0.19): [ 6040,  6220), rã	(0.00): [ 6400,  7020), rời	(0.02): [ 7280,  8340), cuộc	(0.02): [ 8520,  8920), tình	(0.01): [ 8940,  9980), sầu	(0.01): [10440, 13380), khôn	(0.14): [13740, 14000), nguôi	(0.00): [14440, 14560)]"
47,/37363131375f3838.npy,"[đã	(0.00): [   20,   140), quá	(0.00): [  220,   560), yêu	(0.49): [  780,   880), rồi	(0.00): [ 1100,  2360), nhưng	(0.30): [ 2440,  2600), em	(0.97): [ 2780,  2820), ơi	(0.14): [ 3000,  3280), anh	(0.74): [ 3400,  3480), không	(0.61): [ 3540,  3700), tìm	(0.26): [ 3800,  4000), ra	(0.08): [ 4220,  4420), lối	(0.11): [ 4640,  4820)]"
48,/38303339395f3133.npy,"[nếu	(0.33): [   40,   100), hành	(0.20): [  140,   240), động	(0.21): [  260,   340), lại	(0.00): [  360,   440), chợt	(0.44): [  460,   580), sai	(0.12): [  720,  1180), đường	(0.35): [ 1240,  1380), em	(0.66): [ 1480,  1540), đi	(0.40): [ 1600,  1700), chẳng	(0.53): [ 1760,  1940), về	(0.25): [ 1980,  2140), nhà	(0.50): [ 2180,  2300), họ	(0.12): [ 2380,  2680), nếu	(0.31): [ 2740,  2880), vô	(0.33): [ 2940,  3060), tình	(0.66): [ 3140,  3260), em	(0.00): [ 3280,  3340), lại	(0.00): [ 3380,  3480), chợt	(0.36): [ 3500,  3640), say	(0.08): [ 3760,  4220), em	(0.96): [ 4360,  4400), ơi	(0.03): [ 4580,  5720), mưa	(0.35): [ 5780,  5920), vô	(0.33): [ 5960,  6080), tình	(0.50): [ 6160,  6320), lại	(0.42): [ 6380,  6520), đi	(0.33): [ 6560,  6680), ngang	(0.04): [ 6760,  8720), mang	(0.33): [ 8800,  8940), tình	(0.56): [ 9000,  9140), mình	(0.57): [ 9200,  9340), lại	(0.49): [ 9400,  9520), đi	(0.33): [ 9580,  9700), xa	(0.23): [ 9820,  9960)]"
49,/37303836315f3630.npy,"[mình	(0.14): [  580,  1140), là	(0.10): [ 1220,  1620), anh	(0.98): [ 1780,  1840), em	(0.47): [ 2160,  2200), một	(0.05): [ 2660,  3360), nhà	(0.28): [ 3500,  3700)]"
50,/38323136365f313035.npy,"[lòng	(0.00): [   20,   120), này	(0.35): [  140,   200), lại	(0.28): [  320,   500), nhớ	(0.31): [  640,   820), phố	(0.08): [ 1280,  1500), vắng	(0.07): [ 1840,  2360), nắm	(0.07): [ 2440,  2940), tay	(0.17): [ 3060,  3280), cùng	(0.49): [ 3600,  3760), nhau	(0.17): [ 3940,  4400), nhìn	(0.17): [ 4560,  4760), cành	(0.16): [ 4860,  5040), hồng	(0.28): [ 5140,  5300), phai	(0.01): [ 5400, 13260)]"
51,/38313330375f3531.npy,"[tình	(0.15): [  100,   200), người	(0.17): [  220,   340), mặn	(0.07): [  360,   480), nồng	(0.01): [  500,   600), trên	(0.06): [  620,   720), đất	(0.01): [  740,   800), phù	(0.00): [  820,   880), sa	(0.00): [  900,   940), đám	(0.60): [  960,  1040), cưới	(0.50): [ 1080,  1200), miền	(0.64): [ 1220,  1340), tây	(0.55): [ 1360,  1460), rộn	(0.12): [ 1480,  1660), vang	(0.47): [ 1680,  1780), tiếng	(0.68): [ 1820,  1960), hát	(0.20): [ 2000,  2280), hạnh	(0.80): [ 2340,  2440), phúc	(0.65): [ 2500,  2620), không	(0.62): [ 2660,  2820), khó	(0.14): [ 2840,  2980), đâu	(0.18): [ 3060,  3380), đời	(0.11): [ 3440,  3580), sẽ	(0.32): [ 3600,  3720), đẹp	(0.50): [ 3780,  3900), hơn	(0.59): [ 3940,  4040), biết	(0.63): [ 4080,  4200), mấy	(0.31): [ 4240,  4400), khi	(0.49): [ 4480,  4600), thanh	(0.70): [ 4620,  4760), xuân	(0.54): [ 4780,  4920), mình	(0.63): [ 4940,  5060), có	(0.03): [ 5080,  5300), nhau	(0.20): [ 5320,  5700), miền	(0.53): [ 5740,  5880), tây	(0.43): [ 5920,  6040), bao	(0.52): [ 6080,  6180), la	(0.47): [ 6200,  6280), cánh	(0.55): [ 6320,  6460), cò	(0.21): [ 6480,  6660), em	(0.49): [ 6800,  6880), bên	(0.48): [ 6900,  7000), sông	(0.41): [ 7040,  7180), nón	(0.29): [ 7200,  7340), lá	(0.29): [ 7360,  7480), đội	(0.07): [ 7500,  7620), nghiêng	(0.47): [ 7660,  7820), anh	(0.99): [ 8080,  8140), thương	(0.64): [ 8160,  8340), cô	(0.35): [ 8380,  8480), gái	(0.56): [ 8500,  8600), thôn	(0.30): [ 8620,  8780), quê	(0.20): [ 8800,  9000), thề	(0.28): [ 9040,  9160), dạ	(0.21): [ 9340,  9480), chẳng	(0.30): [ 9500,  9640), bội	(0.17): [ 9680,  9800), duyên	(0.25): [ 9860, 10220), ngọt	(0.32): [10260, 10420), ngào	(0.33): [10440, 10600), em	(0.66): [10660, 10720), cất	(0.35): [10760, 10880), giọng	(0.37): [10900, 11060), hò	(0.18): [11080, 11260), quê	(0.40): [11320, 11460), miền	(0.76): [11500, 11600), tây	(0.44): [11640, 11760), cây	(0.15): [11780, 11900), trái	(0.24): [11920, 12040), đơm	(0.27): [12080, 12200), hoa	(0.09): [12240, 12600), chỉ	(0.54): [12640, 12740), cần	(0.46): [12800, 12920), cha	(0.33): [12940, 13060), mẹ	(0.50): [13100, 13180), đồng	(0.56): [13220, 13360), ý	(0.43): [13440, 13480), em	(0.66): [13560, 13620), về	(0.39): [13660, 13760), làm	(0.49): [13780, 13900), dâu	(0.42): [13940, 14060), nhà	(0.32): [14120, 14260), anh	(0.57): [14320, 14420), nha	(0.30): [14480, 14640), thời	(0.07): [14780, 15000), gian	(0.08): [15060, 15300), dần	(0.00): [15400, 15600), trôi	(0.12): [15620, 15800), thật	(0.01): [15820, 15900), nhanh	(0.22): [15940, 16120), thấm	(0.16): [16460, 16640), thoát	(0.13): [16760, 16940), thoi	(0.07): [17040, 17600), đưa	(0.01): [17640, 18740), còn	(0.11): [18840, 19020), đâu	(0.21): [19080, 19320), ngày	(0.50): [19360, 19520), xưa	(0.36): [19660, 19820), bình	(0.15): [20220, 20460), yên	(0.17): [20640, 20740), rong	(0.07): [21080, 21340), chơi	(0.21): [21360, 21540), tháng	(0.22): [21640, 21840), ngày	(0.02): [21860, 22400)]"
52,/37383531345f3430.npy,"[quên	(0.32): [  220,   440), đi	(0.13): [  640,   820), chuyện	(0.46): [ 1220,  1460), năm	(0.22): [ 1720,  1900), xưa	(0.02): [ 2380,  3920), em	(0.98): [ 4160,  4200), biết	(0.17): [ 4620,  5060), chăng	(0.23): [ 5160,  5380), em	(0.10): [ 5840,  6240), thương	(0.14): [ 6320,  7040), em	(0.66): [ 7240,  7300), nhớ	(0.29): [ 7500,  7700), em	(0.01): [ 8140,  8540), tất	(0.18): [ 8600,  8920), cả	(0.17): [ 8980,  9200), là	(0.27): [ 9800,  9940), em	(0.00): [10480, 13280), còn	(0.25): [13340, 13560), gì	(0.23): [13800, 13960), đẹp	(0.33): [14020, 14200), bằng	(0.13): [14300, 14880), lúc	(0.37): [14960, 15120), ta	(0.25): [15440, 15600), sum	(0.05): [15820, 16020), vầy	(0.01): [16660, 20360), cầu	(0.22): [20420, 20640), mong	(0.33): [20920, 21160), sao	(0.19): [21660, 21900), duyên	(0.35): [22140, 22360), đẹp	(0.27): [22580, 22800), đôi	(0.35): [23100, 23260)]"
53,/37343838385f3635.npy,"[tốt	(0.40): [   20,   160), hơn	(0.38): [  240,   380), bây	(0.48): [  480,   600), giờ	(0.03): [  700,  2900), đừng	(0.38): [ 2960,  3140), buồn	(0.20): [ 3200,  3400), anh	(0.22): [ 3500,  3600), nghe	(0.14): [ 3820,  4040), em	(0.66): [ 4160,  4220), ơi	(0.12): [ 4420,  4740), vì	(0.18): [ 4760,  4920), phải	(0.09): [ 5000,  5200), để	(0.01): [ 5240,  5420), em	(0.18): [ 5520,  5580), hay	(0.03): [ 5660,  5840), nghĩ	(0.05): [ 5900,  6060), suy	(0.02): [ 6160,  6960), đôi	(0.12): [ 7040,  7420), khi	(0.32): [ 7500,  7680), em	(0.66): [ 7800,  7860), buồn	(0.41): [ 7960,  8100), mà	(0.30): [ 8180,  8300), sao	(0.28): [ 8400,  8580), anh	(0.75): [ 8680,  8760), thấy	(0.49): [ 8840,  9000), thương	(0.64): [ 9080,  9260), em	(0.66): [ 9420,  9480), làm	(0.50): [ 9540,  9660), sao	(0.07): [ 9780, 10620), anh	(0.60): [10740, 10840), chưa	(0.32): [10900, 11080), lo	(0.28): [11160, 11300), được	(0.49): [11380, 11540), em	(0.06): [11760, 12400), trong	(0.49): [12460, 12640), lúc	(0.40): [12720, 12860), anh	(0.94): [13000, 13060), cơ	(0.18): [13180, 13340), hàn	(0.04): [13420, 14180), là	(0.32): [14280, 14400), một	(0.32): [14500, 14680), người	(0.49): [14740, 14940), đàn	(0.43): [14980, 15120), ông	(0.74): [15260, 15340), sao	(0.25): [15420, 15600), anh	(0.42): [15720, 15860), có	(0.33): [15880, 16000), thể	(0.29): [16100, 16260), để	(0.19): [16340, 16540), cho	(0.49): [16580, 16700), em	(0.50): [16880, 16960), buồn	(0.07): [17040, 17380), thà	(0.12): [17480, 17640), ngày	(0.49): [17700, 17860), xưa	(0.16): [17960, 18320), không	(0.47): [18380, 18580), yêu	(0.42): [18740, 18860), anh	(0.23): [18960, 19200), người	(0.62): [19300, 19460), khác	(0.51): [19540, 19680), sẽ	(0.08): [19760, 19820)]"
54,/37383132355f3639.npy,"[em	(0.00): [   20,   100), để	(0.33): [  120,   180), cho	(0.24): [  320,   540), em	(0.66): [  780,   840), mơ	(0.01): [ 1000,  1280), mộng	(0.10): [ 1600,  2280), tưởng	(0.28): [ 2360,  2540), tình	(0.22): [ 2660,  2840), ta	(0.18): [ 2980,  3200), tựa	(0.00): [ 3340,  3540), như	(0.33): [ 3680,  3860), bộ	(0.24): [ 3960,  4120), phim	(0.44): [ 4280,  4460), mới	(0.16): [ 4620,  4840), xem	(0.06): [ 5340,  5920), bộ	(0.24): [ 6020,  6180), phim	(0.40): [ 6300,  6500), đã	(0.20): [ 6660,  6840), hết	(0.14): [ 7000,  7340), kẻ	(0.08): [ 7600,  7800), đớn	(0.13): [ 7960,  8180), đau	(0.23): [ 8300,  8480), là	(0.22): [ 8680,  8860), em	(0.06): [ 9260,  9840), buồn	(0.31): [ 9980, 10180), vì	(0.20): [10300, 10480), em	(0.65): [10720, 10780), đã	(0.08): [11020, 11220), trao	(0.16): [11620, 11880), hết	(0.28): [11980, 12160), trọn	(0.35): [12300, 12480), trái	(0.34): [12620, 12840), tim	(0.06): [13000, 13960), giờ	(0.14): [14080, 14280), đây	(0.16): [14380, 14520), mới	(0.19): [14620, 14780), hay	(0.16): [15040, 15200), anh	(0.96): [15700, 15760), chẳng	(0.24): [15960, 16200), yêu	(0.58): [16420, 16520), thật	(0.20): [16640, 16840), lòng	(0.39): [17060, 17240)]"
